lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
-7.50,322.50,2.89,6.10,7.74,11.45,15.62,12.68,8.63,5.77,3.61,2.52,1.55,1.38
-7.50,323.50,1.74,3.04,3.72,3.90,4.60,5.30,4.95,4.46,3.02,2.14,1.39,1.11
-6.50,15.50,36.79,31.60,32.43,33.40,34.22,23.35,15.57,9.88,6.65,6.69,12.47,28.89
-6.50,16.50,42.06,35.82,37.64,40.28,41.59,27.61,18.19,11.59,8.02,8.55,18.01,33.93
-6.50,17.50,53.64,45.98,51.96,58.78,59.91,38.99,25.58,16.35,11.13,11.77,26.46,44.43
-6.50,18.50,53.02,47.66,54.79,59.90,53.41,33.77,21.96,14.18,9.92,10.39,22.79,39.09
-6.50,19.50,49.23,45.34,49.83,53.86,46.71,29.90,19.75,13.31,9.55,10.34,20.81,34.79
-6.50,20.50,40.82,37.78,42.79,50.70,46.25,29.94,19.89,13.68,9.89,11.51,21.20,31.54
-6.50,21.50,41.56,40.71,46.44,56.29,53.64,35.59,23.89,16.86,12.20,13.65,22.95,33.90
-6.50,22.50,44.94,46.51,52.89,56.46,49.58,33.39,22.80,16.34,11.84,11.70,20.82,34.97
-6.50,23.50,42.76,45.15,51.91,51.49,42.36,28.25,19.74,14.23,10.33,9.33,15.33,29.20
-6.50,24.50,33.83,38.54,45.95,44.54,35.57,23.03,15.73,10.79,7.49,7.00,11.18,21.14
-6.50,25.50,29.03,31.98,36.37,32.61,24.73,15.83,10.78,7.36,5.26,4.97,7.99,16.63
-6.50,26.50,23.85,26.10,28.99,23.82,17.49,11.31,7.90,5.49,4.35,4.49,7.65,13.99
-6.50,27.50,24.00,28.46,33.91,29.53,22.08,14.34,10.02,6.79,5.04,4.95,8.00,13.29
-6.50,28.50,27.39,33.26,40.49,37.42,29.55,19.66,13.92,9.51,6.66,6.16,10.52,15.65
-6.50,29.50,36.74,40.72,46.36,44.64,36.80,25.26,18.39,12.83,9.02,7.71,13.27,22.65
-6.50,30.50,22.21,27.89,33.95,32.43,25.58,16.75,11.60,7.70,5.08,3.99,6.33,11.68
-6.50,32.50,15.13,21.35,27.67,24.79,18.50,11.84,8.10,5.30,3.42,2.52,3.72,6.86
-6.50,33.50,12.37,17.76,22.25,18.64,13.74,8.82,6.04,3.95,2.55,1.93,2.90,5.72
-6.50,34.50,22.93,29.98,34.05,23.79,16.54,10.70,7.33,4.80,3.09,2.40,3.97,10.66
-6.50,35.50,11.41,16.86,19.71,12.90,8.16,5.26,3.58,2.38,1.62,1.42,2.49,7.34
-6.50,280.50,0.37,0.45,0.81,1.00,1.12,1.01,0.85,0.64,0.48,0.42,0.35,0.31
-6.50,281.50,1.77,1.92,2.97,3.94,4.39,3.93,3.33,2.48,1.82,1.54,1.39,1.46
-6.50,282.50,4.47,4.46,6.15,7.81,8.35,7.14,5.97,4.43,3.22,2.76,2.92,3.66
-6.50,283.50,6.98,6.57,8.99,11.54,12.28,10.49,8.88,6.64,4.86,4.14,4.71,5.97
-6.50,284.50,8.41,8.26,11.43,14.75,14.42,12.18,10.39,7.80,5.62,4.74,5.28,6.60
-6.50,285.50,10.46,10.00,13.32,16.48,15.63,12.79,10.89,8.13,5.84,5.03,5.75,7.84
-6.50,286.50,106.34,103.41,142.48,161.94,150.77,117.21,95.81,70.23,50.67,44.08,55.48,81.90
-6.50,287.50,110.49,112.04,159.09,170.86,154.92,120.63,94.74,68.15,48.20,41.36,52.91,79.89
-6.50,288.50,91.58,97.28,130.14,130.24,114.75,87.71,68.93,49.48,35.38,31.64,40.07,59.19
-6.50,289.50,216.25,244.62,322.10,308.90,258.54,189.61,145.25,102.03,71.63,63.35,78.95,123.90
-6.50,290.50,113.59,133.41,174.83,165.40,133.39,97.63,73.63,51.09,35.04,30.37,39.10,64.76
-6.50,291.50,121.63,146.15,184.76,164.45,136.17,98.37,72.94,50.30,34.41,30.16,41.34,72.84
-6.50,292.50,134.56,173.69,220.53,197.89,161.67,116.11,86.63,59.46,40.58,34.64,44.09,79.97
-6.50,293.50,203.05,267.74,347.93,331.16,276.81,188.40,138.66,94.47,63.86,53.56,62.97,116.31
-6.50,294.50,123.05,163.39,222.65,215.59,177.45,119.37,87.76,59.84,40.60,34.10,38.14,69.12
-6.50,295.50,122.50,161.28,224.85,209.04,173.19,120.38,87.16,59.39,40.13,33.17,34.87,64.59
-6.50,296.50,118.18,158.24,228.86,208.42,171.03,119.92,86.92,59.12,39.51,31.80,31.34,61.94
-6.50,297.50,178.03,258.02,368.82,324.77,270.43,194.77,142.90,97.75,66.19,54.06,51.71,91.34
-6.50,298.50,183.67,274.46,365.38,316.96,266.46,195.68,142.53,97.09,66.21,54.17,51.17,90.94
-6.50,299.50,168.64,263.42,368.96,336.16,281.12,194.69,137.96,92.55,61.99,48.39,43.99,80.41
-6.50,300.50,157.54,258.57,367.20,343.40,283.10,192.85,133.18,87.33,57.07,42.63,37.81,66.99
-6.50,305.50,38.82,69.18,114.79,126.22,110.70,72.64,49.13,32.55,22.33,17.27,14.49,18.00
-6.50,306.50,37.18,62.06,106.80,122.85,105.40,67.59,46.12,30.82,20.85,16.21,13.44,17.15
-6.50,307.50,32.85,56.46,102.01,118.85,100.95,66.02,45.78,30.80,20.59,16.34,13.80,16.12
-6.50,308.50,27.95,49.68,91.30,109.16,102.38,69.00,47.75,32.04,21.49,16.96,13.87,14.56
-6.50,309.50,21.22,41.64,79.49,103.05,106.10,69.06,46.93,31.07,20.39,15.82,11.49,10.85
-6.50,310.50,20.71,45.72,86.51,112.43,116.10,71.76,48.00,31.20,20.07,15.23,10.82,10.20
-6.50,311.50,21.74,50.55,94.38,116.60,111.35,69.30,46.14,29.54,18.72,13.68,9.71,9.67
-6.50,312.50,17.87,39.72,74.66,93.80,90.92,57.52,38.41,24.49,15.47,10.94,7.70,7.42
-6.50,313.50,3.26,6.84,13.30,19.50,19.87,13.49,9.32,6.11,3.95,2.86,2.11,1.86
-6.50,314.50,2.30,4.22,7.58,12.15,12.88,8.55,5.91,3.90,2.54,1.82,1.43,1.21
-6.50,315.50,2.39,4.36,7.75,12.82,13.89,8.62,5.77,3.71,2.35,1.67,1.27,1.07
-6.50,316.50,3.96,7.36,13.47,21.00,22.23,13.24,8.67,5.45,3.37,2.34,1.63,1.41
-6.50,317.50,3.14,6.40,11.98,18.63,19.60,11.85,7.82,4.94,3.06,2.12,1.42,1.27
-6.50,318.50,1.51,2.97,4.43,7.06,7.35,4.95,3.34,2.13,1.33,0.94,0.62,0.67
-6.50,319.50,2.53,4.42,5.98,7.12,6.70,4.75,3.22,2.06,1.29,0.93,0.57,0.74
-6.50,320.50,4.45,8.22,12.92,16.93,19.82,14.42,9.75,6.26,3.88,2.65,1.61,1.69
-6.50,322.50,3.09,6.93,9.51,14.59,19.73,15.63,10.84,7.24,4.52,3.09,1.92,1.59
-6.50,323.50,3.27,5.91,7.91,10.02,12.54,12.40,11.83,9.47,6.41,4.54,2.99,2.23
-5.50,16.50,51.64,41.72,42.20,44.81,48.88,33.40,22.17,14.10,9.36,9.09,20.46,42.69
-5.50,17.50,53.47,43.99,45.12,50.40,53.27,35.69,23.67,15.32,10.36,10.83,25.12,45.22
-5.50,18.50,50.07,43.05,44.72,45.38,45.21,29.77,19.72,13.16,9.45,11.24,24.20,39.82
-5.50,19.50,53.24,46.57,49.52,47.07,43.05,28.06,18.65,12.92,10.21,14.80,29.66,44.44
-5.50,20.50,40.84,35.91,38.05,39.63,35.26,22.77,15.25,11.19,9.08,14.08,24.92,34.86
-5.50,21.50,36.97,34.35,37.62,43.43,39.90,26.10,17.61,12.94,10.15,13.36,22.36,32.13
-5.50,22.50,34.81,34.44,38.07,43.32,39.05,25.95,17.51,12.49,9.43,9.52,17.16,27.92
-5.50,23.50,39.56,41.67,46.46,48.31,41.16,26.96,18.34,12.97,9.44,8.84,17.31,30.06
-5.50,24.50,41.70,46.00,52.28,49.67,40.68,26.73,18.44,12.93,8.98,9.12,18.07,30.42
-5.50,25.50,28.69,32.97,36.51,32.56,25.46,16.37,11.17,7.60,5.60,5.38,9.29,17.72
-5.50,26.50,30.96,34.11,36.02,30.07,23.02,14.95,10.32,6.98,5.34,5.74,9.54,18.53
-5.50,27.50,35.24,39.51,43.50,36.59,27.81,18.01,12.50,8.36,6.18,6.63,10.43,19.34
-5.50,28.50,31.76,35.26,41.72,38.67,31.19,20.77,14.76,10.06,7.16,7.03,12.01,18.49
-5.50,29.50,37.00,39.20,45.15,44.49,38.30,26.52,19.42,13.53,9.66,8.80,16.29,25.88
-5.50,30.50,14.75,20.16,25.69,24.84,19.67,12.49,8.35,5.33,3.45,2.83,4.60,7.11
-5.50,31.50,13.42,18.24,23.48,22.14,16.98,10.82,7.31,4.71,3.03,2.29,3.62,6.42
-5.50,32.50,13.35,17.99,22.15,18.62,13.63,8.53,5.82,3.80,2.47,1.83,3.42,6.34
-5.50,33.50,6.75,8.75,10.23,7.83,5.51,3.43,2.35,1.55,1.00,0.79,1.62,3.29
-5.50,34.50,5.89,7.51,8.51,5.96,3.95,2.50,1.71,1.13,0.74,0.63,1.20,2.81
-5.50,35.50,1.39,1.85,2.09,1.45,0.94,0.60,0.41,0.28,0.19,0.18,0.31,0.72
-5.50,36.50,1.53,2.11,2.89,2.21,1.35,0.87,0.59,0.42,0.34,0.43,0.70,1.20
-5.50,37.50,1.92,2.00,2.44,2.49,1.88,1.40,0.97,0.70,0.48,0.72,0.97,1.31
-5.50,280.50,1.12,1.32,2.23,3.09,3.46,3.23,2.80,2.14,1.56,1.26,1.10,1.02
-5.50,281.50,5.24,5.24,7.15,8.79,10.03,9.96,8.92,6.96,5.18,4.35,4.23,4.45
-5.50,282.50,10.31,9.67,12.40,14.73,15.51,14.11,11.93,9.11,6.89,6.16,6.86,8.36
-5.50,283.50,10.95,10.00,13.09,16.25,17.05,15.22,13.09,10.15,7.63,6.62,7.34,9.11
-5.50,284.50,10.84,9.79,12.58,15.77,16.00,14.49,12.81,10.05,7.57,6.60,7.04,8.77
-5.50,285.50,14.47,12.47,15.78,18.84,18.16,15.48,13.32,10.34,7.83,7.28,8.62,11.79
-5.50,286.50,147.72,129.60,173.58,196.36,182.26,147.72,122.15,91.78,70.85,66.17,82.90,118.03
-5.50,287.50,153.19,146.75,201.91,209.78,185.84,151.75,119.80,88.31,67.45,64.33,80.81,110.59
-5.50,288.50,121.04,122.87,153.41,146.93,132.88,104.74,85.06,64.21,49.00,48.91,63.07,82.31
-5.50,289.50,19.16,20.86,25.35,23.31,20.50,15.50,12.41,9.23,6.96,6.93,9.10,12.39
-5.50,290.50,278.03,322.88,390.04,349.07,293.67,225.81,177.41,129.59,95.18,92.32,129.24,185.76
-5.50,291.50,271.72,317.61,383.89,331.78,283.99,219.83,169.54,122.30,88.28,83.72,121.31,186.85
-5.50,292.50,129.84,156.40,193.68,170.69,149.64,113.15,86.77,62.06,44.43,41.47,55.63,88.70
-5.50,293.50,224.46,271.13,344.22,339.32,316.29,220.90,164.72,116.20,81.67,73.36,90.39,143.37
-5.50,294.50,202.46,246.76,330.09,340.98,318.59,217.37,160.26,112.51,77.91,68.95,75.72,124.86
-5.50,295.50,198.86,238.41,326.41,329.09,301.75,212.96,156.95,109.52,74.61,62.28,65.20,120.25
-5.50,296.50,121.92,153.31,213.67,213.21,184.74,132.25,98.63,68.82,46.97,38.24,38.65,70.87
-5.50,297.50,118.26,155.30,217.96,205.54,186.10,135.54,100.64,70.66,48.85,40.06,38.85,65.19
-5.50,298.50,169.45,233.55,331.13,321.38,296.42,224.99,163.41,114.66,79.14,64.05,58.02,91.98
-5.50,299.50,157.46,217.92,320.35,331.77,305.81,229.11,162.80,112.36,76.42,60.91,53.54,80.42
-5.50,300.50,138.60,198.45,309.80,340.38,312.05,227.35,158.94,107.62,71.71,54.52,47.17,66.61
-5.50,301.50,126.21,189.09,303.06,349.54,324.34,216.01,147.44,97.81,64.49,48.48,42.65,58.33
-5.50,302.50,91.18,156.56,274.19,333.63,302.79,195.12,134.58,89.16,59.47,45.33,35.53,43.45
-5.50,304.50,40.14,78.49,152.78,179.59,154.04,102.54,70.71,46.74,31.83,24.54,19.27,20.69
-5.50,305.50,33.82,67.71,134.21,161.40,145.81,96.86,66.70,44.04,29.69,22.18,17.57,17.52
-5.50,306.50,26.08,50.98,100.19,124.52,112.17,72.66,50.44,33.58,22.29,16.43,12.91,12.84
-5.50,307.50,23.75,45.54,94.69,120.61,108.97,70.99,49.31,32.95,21.61,16.01,12.28,12.06
-5.50,309.50,23.48,49.43,100.30,137.72,133.07,83.33,55.99,37.07,24.04,17.90,12.76,12.19
-5.50,310.50,27.97,61.99,119.38,157.68,145.59,86.73,57.65,38.12,24.77,18.88,13.54,13.81
-5.50,311.50,22.19,53.74,105.05,139.26,128.36,78.97,52.31,34.05,21.80,15.76,11.40,10.83
-5.50,312.50,11.19,26.69,52.90,70.50,68.72,44.01,29.52,19.04,12.05,8.55,6.10,5.56
-5.50,313.50,3.12,6.92,14.59,23.76,24.97,16.28,11.06,7.16,4.54,3.15,2.27,1.89
-5.50,315.50,2.02,4.45,10.64,20.99,24.01,13.80,9.13,5.87,3.68,2.49,1.72,1.35
-5.50,316.50,4.49,11.70,29.66,54.63,62.21,33.99,22.03,13.93,8.57,5.74,3.76,2.91
-5.50,317.50,2.73,7.57,17.95,29.87,32.05,17.94,11.69,7.35,4.51,3.01,1.93,1.49
-5.50,318.50,1.52,3.04,5.75,10.19,11.50,7.53,5.01,3.18,1.96,1.32,0.82,0.67
-5.50,319.50,0.97,1.59,2.45,3.49,3.96,2.90,1.94,1.23,0.76,0.52,0.31,0.29
-5.50,320.50,3.70,6.33,10.26,13.37,17.57,13.98,9.55,6.15,3.75,2.53,1.54,1.23
-4.50,12.50,41.54,43.03,47.04,47.53,51.24,38.64,27.54,18.27,11.88,11.25,16.47,31.75
-4.50,13.50,45.08,41.55,42.62,44.04,46.44,35.19,25.51,17.15,11.54,11.94,20.61,37.98
-4.50,16.50,53.86,42.08,40.75,39.69,41.22,29.08,19.55,12.53,8.42,9.03,24.06,47.95
-4.50,17.50,46.85,36.43,34.27,35.04,35.68,23.98,16.01,10.66,7.64,8.95,22.65,41.08
-4.50,18.50,44.51,36.05,34.54,34.71,36.67,24.61,16.40,11.11,8.31,10.42,21.09,36.83
-4.50,19.50,43.91,37.26,38.53,37.89,37.02,24.63,16.54,11.69,9.45,12.43,20.88,35.16
-4.50,20.50,40.79,34.88,36.68,37.87,35.42,23.73,16.19,12.36,11.00,16.34,26.97,36.98
-4.50,21.50,40.19,34.84,38.32,41.96,39.70,27.37,18.89,14.46,13.65,18.86,29.51,38.22
-4.50,22.50,38.08,35.38,39.22,41.53,37.70,26.02,17.83,13.40,11.97,13.36,22.57,33.16
-4.50,23.50,42.74,42.46,48.16,48.71,41.54,27.66,18.97,13.81,10.95,11.50,22.56,36.32
-4.50,24.50,41.00,44.22,50.97,49.65,42.21,28.53,19.94,13.98,9.94,10.29,18.61,31.72
-4.50,25.50,31.20,37.33,41.98,39.23,32.82,21.51,14.79,9.94,7.42,7.57,10.72,19.97
-4.50,26.50,39.55,46.98,52.08,47.16,39.98,26.50,18.23,12.13,9.00,9.25,13.76,24.09
-4.50,27.50,42.26,48.30,55.45,50.05,42.29,28.31,19.68,13.18,9.62,9.83,15.51,26.50
-4.50,28.50,22.00,25.35,32.31,32.09,27.57,18.84,13.51,9.26,6.66,6.50,9.62,12.88
-4.50,29.50,22.06,25.63,31.63,31.80,27.65,19.29,14.23,10.03,7.26,6.51,10.21,13.91
-4.50,30.50,13.77,18.52,23.53,22.54,18.12,11.74,8.03,5.20,3.52,2.88,4.80,6.92
-4.50,31.50,9.82,13.21,16.54,15.70,12.18,7.83,5.35,3.49,2.39,1.90,3.54,5.19
-4.50,32.50,9.68,11.50,14.72,13.43,10.13,6.36,4.36,2.81,1.92,1.53,3.48,5.58
-4.50,33.50,4.02,4.57,5.52,4.19,2.83,1.64,1.15,0.76,0.52,0.49,1.47,2.29
-4.50,34.50,3.69,4.34,5.34,4.14,2.82,1.80,1.31,0.91,0.66,0.67,1.41,2.18
-4.50,36.50,1.33,1.54,2.29,1.88,1.19,0.77,0.55,0.39,0.28,0.35,0.71,1.07
-4.50,37.50,1.33,0.97,1.21,1.14,0.65,0.36,0.25,0.21,0.16,0.46,0.79,1.13
-4.50,280.50,2.09,2.35,4.04,5.79,6.16,5.57,4.83,3.80,2.83,2.32,2.08,1.92
-4.50,281.50,9.26,8.83,11.74,14.30,15.56,15.60,14.01,11.28,8.82,7.74,7.74,8.01
-4.50,282.50,15.94,14.40,18.29,21.35,22.09,21.50,17.59,13.42,10.64,9.89,11.12,12.86
-4.50,283.50,14.18,12.77,16.28,18.52,19.38,19.06,16.41,12.93,10.00,9.07,9.90,11.63
-4.50,284.50,14.97,13.37,16.98,18.62,19.50,18.57,16.30,12.95,10.33,9.74,10.77,12.82
-4.50,285.50,19.02,15.83,20.30,21.96,22.16,19.44,16.45,12.96,10.82,10.97,13.16,16.50
-4.50,286.50,20.17,16.98,23.25,24.26,23.29,19.90,16.37,12.66,10.91,11.07,13.43,17.02
-4.50,287.50,20.52,19.27,27.35,26.32,23.72,19.97,16.05,12.13,10.24,10.60,12.84,16.20
-4.50,288.50,20.28,21.06,27.39,25.50,22.89,18.42,15.28,11.91,9.65,10.07,12.48,14.82
-4.50,289.50,20.58,22.36,26.84,25.01,22.92,17.35,14.59,11.47,9.13,9.50,12.10,14.18
-4.50,290.50,274.35,324.21,373.58,349.50,318.49,248.22,202.53,157.67,122.35,123.80,156.94,194.24
-4.50,291.50,267.29,314.86,376.97,345.74,319.42,251.58,198.67,150.77,114.19,110.46,140.41,192.74
-4.50,292.50,268.72,295.83,382.81,345.42,318.57,250.90,195.71,146.19,108.08,99.77,122.74,187.33
-4.50,293.50,231.84,253.20,345.24,351.31,343.04,252.00,187.69,137.83,100.20,89.92,103.09,155.18
-4.50,294.50,194.35,211.10,301.05,319.95,327.77,243.73,179.59,130.45,92.72,81.33,87.57,129.09
-4.50,295.50,160.06,170.84,243.22,274.67,287.30,218.88,164.82,118.46,82.10,67.02,67.26,103.29
-4.50,296.50,168.24,186.71,272.76,299.39,291.63,218.19,167.38,119.55,83.36,66.98,67.63,108.75
-4.50,297.50,113.55,131.10,184.98,199.92,200.58,152.89,112.55,80.66,56.93,46.19,46.02,72.64
-4.50,298.50,165.66,205.97,288.73,319.44,327.37,259.49,184.74,132.38,93.51,74.56,69.85,103.33
-4.50,299.50,133.05,175.20,258.47,304.21,315.79,248.81,177.54,124.22,85.38,67.10,56.91,77.38
-4.50,300.50,104.76,145.78,237.84,295.59,311.66,237.77,170.92,117.98,79.61,60.60,49.63,58.98
-4.50,301.50,88.20,142.75,265.66,353.23,345.88,239.47,166.48,112.41,75.15,55.99,44.35,47.34
-4.50,302.50,68.96,127.01,254.48,353.02,332.94,219.90,154.80,103.98,69.37,50.51,37.09,34.98
-4.50,305.50,24.51,49.40,116.69,158.56,149.45,101.21,70.70,46.79,30.98,22.73,16.51,14.18
-4.50,306.50,19.87,39.10,92.21,128.72,121.12,81.02,56.17,37.35,24.58,17.72,12.69,11.03
-4.50,311.50,13.10,30.40,66.87,98.94,87.95,51.55,33.44,21.87,13.95,9.85,7.12,6.53
-4.50,312.50,10.62,24.78,53.85,81.75,83.41,53.46,35.76,23.39,14.90,10.35,7.27,6.43
-4.50,314.50,3.70,7.80,22.83,44.08,48.65,28.92,19.32,12.56,7.90,5.40,3.53,2.71
-4.50,315.50,5.68,12.29,34.93,69.41,79.92,46.97,31.03,20.07,12.58,8.49,5.51,4.27
-4.50,316.50,5.87,13.76,38.29,75.09,90.59,52.62,34.32,22.02,13.75,9.25,5.90,4.48
-4.50,317.50,2.70,6.99,18.43,32.45,36.93,21.69,14.07,8.82,5.39,3.55,2.20,1.63
-4.50,318.50,1.67,3.16,6.75,12.78,15.64,10.12,6.64,4.17,2.54,1.68,1.01,0.74
-3.50,12.50,51.88,50.59,55.76,54.38,57.66,44.40,31.94,21.22,13.92,13.33,22.23,41.72
-3.50,13.50,59.04,54.13,57.99,58.99,63.50,48.62,34.81,23.08,15.38,15.19,28.87,51.03
-3.50,14.50,64.39,54.24,56.60,57.89,62.21,48.18,34.41,22.75,15.50,17.29,40.56,62.53
-3.50,15.50,63.09,49.59,48.88,48.37,53.18,41.42,29.30,19.21,13.39,16.36,42.26,64.27
-3.50,16.50,48.91,37.47,36.02,36.50,38.54,28.36,19.37,12.72,9.20,11.94,29.97,49.80
-3.50,17.50,45.70,37.01,36.83,39.39,39.90,28.10,19.47,13.51,10.59,13.70,27.62,43.29
-3.50,18.50,49.89,40.69,40.73,42.05,44.33,32.04,22.35,15.46,12.28,15.75,28.36,44.41
-3.50,19.50,53.07,43.68,45.39,44.88,45.99,33.51,23.38,16.85,14.57,20.88,33.39,47.34
-3.50,20.50,53.27,41.92,41.69,41.00,41.08,30.85,22.24,17.94,19.30,29.21,44.74,53.00
-3.50,21.50,50.28,39.32,39.76,42.40,41.48,31.02,22.52,19.33,23.81,31.13,44.42,50.94
-3.50,22.50,48.12,39.39,42.39,43.60,40.48,28.81,20.58,17.68,22.35,27.29,38.04,46.00
-3.50,23.50,47.21,40.56,46.18,44.93,38.43,26.11,18.26,14.46,14.35,19.39,33.71,44.51
-3.50,24.50,43.30,42.92,51.26,48.89,41.22,27.58,19.12,13.56,9.89,11.44,21.95,35.76
-3.50,25.50,42.64,46.50,54.23,52.90,45.90,30.90,21.54,14.71,10.65,11.48,17.38,30.39
-3.50,26.50,59.11,63.96,73.18,71.39,64.22,43.87,30.46,20.65,15.34,16.75,27.05,42.54
-3.50,27.50,63.85,64.45,71.86,73.49,70.70,49.97,35.55,24.69,19.14,22.08,38.72,54.41
-3.50,28.50,24.34,25.59,30.43,30.96,29.90,21.68,15.90,11.14,8.39,8.62,14.26,19.00
-3.50,29.50,20.11,25.88,31.29,30.41,26.40,18.32,13.91,9.95,8.11,8.08,11.87,12.29
-3.50,30.50,9.42,12.23,15.27,15.22,13.08,8.86,6.41,4.30,3.21,2.91,4.73,5.45
-3.50,31.50,10.59,11.47,14.31,14.81,12.85,8.79,6.35,4.42,3.52,3.24,5.47,7.31
-3.50,32.50,7.70,7.38,8.77,8.67,7.51,5.27,3.87,2.76,2.28,2.25,4.01,5.71
-3.50,33.50,4.65,4.82,5.67,5.02,4.15,2.79,2.08,1.51,1.18,1.17,2.11,3.00
-3.50,34.50,4.05,4.33,5.09,4.24,3.22,2.18,1.64,1.25,1.04,1.12,2.07,2.69
-3.50,36.50,1.30,1.13,1.63,1.76,1.09,0.77,0.60,0.46,0.34,0.37,0.85,0.94
-3.50,281.50,7.55,7.32,9.60,11.78,13.66,14.33,13.17,10.72,8.59,7.56,7.22,7.09
-3.50,282.50,15.17,14.69,18.88,21.74,23.72,24.77,20.47,15.26,12.15,11.40,12.37,13.46
-3.50,283.50,15.35,14.22,17.65,18.63,20.86,22.95,20.58,15.56,12.30,11.81,12.64,13.52
-3.50,284.50,16.73,15.16,19.41,19.34,21.57,22.82,21.02,16.47,13.48,13.13,14.12,15.31
-3.50,285.50,19.51,16.82,22.16,22.26,23.47,23.41,20.66,16.38,14.26,14.00,15.35,17.08
-3.50,286.50,20.94,17.89,25.11,24.43,23.82,22.35,19.09,15.08,13.57,13.17,15.05,17.78
-3.50,287.50,20.59,19.27,28.64,27.68,25.45,22.62,18.61,14.35,12.53,12.81,14.68,17.39
-3.50,288.50,19.96,20.15,27.93,27.85,25.17,21.45,17.98,13.88,11.64,12.54,15.20,16.56
-3.50,289.50,20.48,21.05,25.12,25.40,24.82,19.83,17.04,13.29,10.90,11.47,14.21,15.19
-3.50,290.50,269.63,295.58,328.66,325.17,337.59,273.72,227.83,181.04,143.45,139.19,162.60,190.89
-3.50,291.50,256.78,282.55,319.24,324.94,348.08,289.73,228.37,176.15,138.31,128.80,142.89,177.26
-3.50,292.50,237.91,254.12,316.83,311.32,341.78,288.15,222.46,169.06,128.63,116.19,124.23,162.12
-3.50,293.50,222.26,228.90,307.34,311.26,349.98,293.73,215.20,160.08,120.96,109.27,114.94,148.76
-3.50,294.50,195.73,203.30,275.97,297.20,341.57,292.57,213.11,156.76,117.51,105.60,110.68,138.80
-3.50,295.50,157.39,166.32,223.75,273.56,317.80,265.44,198.95,145.99,107.33,93.49,92.79,113.79
-3.50,296.50,145.95,157.99,225.89,272.87,290.13,252.14,190.88,137.51,98.60,80.16,76.61,104.29
-3.50,297.50,151.87,173.29,247.46,290.17,317.37,272.21,199.57,142.65,101.55,81.19,75.88,105.19
-3.50,298.50,137.17,167.20,235.09,273.86,308.11,249.21,181.77,129.82,90.91,69.63,62.29,83.55
-3.50,299.50,125.28,157.38,224.05,272.19,300.89,233.16,172.46,122.66,85.45,66.04,56.91,72.23
-3.50,300.50,99.21,134.35,219.44,281.40,294.83,222.72,165.96,115.95,78.52,59.22,47.58,54.47
-3.50,301.50,78.86,120.69,234.94,306.77,309.48,230.88,168.22,116.11,78.38,58.97,44.44,44.56
-3.50,302.50,62.10,113.62,236.81,325.10,336.92,242.02,174.07,120.76,80.76,58.26,41.17,37.27
-3.50,303.50,57.29,115.92,251.14,362.40,350.71,239.62,168.38,115.27,76.24,54.16,37.37,33.71
-3.50,311.50,15.53,32.30,70.55,105.58,99.26,59.35,38.55,25.83,16.54,11.74,8.32,7.80
-3.50,312.50,11.59,23.98,57.79,91.48,99.78,65.63,43.94,29.21,18.66,12.92,8.71,7.01
-2.50,11.50,99.62,93.36,104.85,102.26,104.22,79.43,56.40,37.41,24.92,28.59,63.87,98.83
-2.50,12.50,63.83,59.49,67.78,67.41,72.40,57.59,41.59,27.76,18.80,20.05,38.50,59.16
-2.50,13.50,96.06,86.73,98.74,101.77,110.28,89.25,64.23,42.72,28.87,32.20,64.69,92.50
-2.50,14.50,79.18,68.30,76.11,76.89,79.98,65.21,47.07,31.31,22.00,31.15,68.32,84.36
-2.50,15.50,58.57,47.44,50.08,50.12,51.14,40.95,29.91,20.09,15.34,24.23,50.98,63.12
-2.50,16.50,41.61,33.34,35.08,35.82,37.14,28.92,20.87,14.22,11.47,16.33,33.42,44.86
-2.50,17.50,42.75,35.73,38.87,40.14,40.05,30.55,22.06,15.40,13.39,18.07,31.57,43.40
-2.50,18.50,51.31,41.81,45.42,46.18,47.72,37.55,27.56,19.78,17.37,21.71,36.38,50.22
-2.50,19.50,60.54,47.05,49.10,49.52,52.49,42.13,31.27,23.89,22.55,32.01,48.86,60.75
-2.50,20.50,67.57,50.99,49.51,46.43,47.54,39.62,30.89,27.45,32.74,46.05,61.75,69.26
-2.50,21.50,57.40,42.85,40.73,40.53,40.52,32.36,25.75,25.45,34.99,43.83,56.81,60.81
-2.50,22.50,52.74,40.29,42.53,44.21,42.01,30.91,23.61,22.10,31.35,38.75,50.22,54.63
-2.50,23.50,54.87,43.83,48.25,47.30,42.40,30.25,21.75,17.86,20.50,30.08,47.94,56.58
-2.50,24.50,52.59,46.79,55.56,52.76,45.31,31.32,22.06,16.13,12.74,16.79,33.47,47.65
-2.50,25.50,53.11,52.92,62.89,61.34,54.61,38.55,27.62,19.63,15.06,16.35,27.97,43.40
-2.50,26.50,84.00,81.20,90.43,91.02,85.20,62.07,45.35,32.55,26.84,31.73,53.66,73.84
-2.50,27.50,98.30,88.49,93.74,100.32,99.78,74.99,56.82,42.54,38.33,50.94,85.23,101.70
-2.50,28.50,39.32,36.66,39.66,39.00,38.98,30.41,23.17,17.06,14.05,16.93,29.82,36.80
-2.50,29.50,21.70,24.19,28.73,28.93,27.74,20.20,16.02,12.14,10.99,11.81,17.60,17.34
